index,premise,hypothesis,label,readable_label,negated_part
2434,Uma mulher está correndo ao ar livre para se exercitar antes de ir para o trabalho,A mulher não está dormindo e vai trabalhar mais tarde,2,neutral,hypothesis
3090,Um garoto está relaxando,O garoto não está estressado.,2,neutral,hypothesis
1615,Um atleta de vôlei está desamarrando seus tênis vermelhos,O atleta de vôlei não está amarrando seus sapatos de ballet.,2,neutral,hypothesis
6504,Um goleiro de handebol está falhando em defender um pênalti,O goleiro de handebol não defendeu com sucesso o pênalti.,1,entailment,hypothesis
8099,"A unha artificial de acrílico esculpido é removida, com o processo sendo documentado desde o início até o final",A unha artificial de acrílico esculpido não permanece intacta,1,entailment,hypothesis
8135,Uma mulher está executando uma acrobacia de skate em pleno vôo,Uma mulher não está parada segurando um skate,1,entailment,hypothesis
8100,"A questão levantada sugere que as perturbações diárias possam ser equilibradas através de práticas como comer, fazer sexo ou fazer compras","A questão levantada não afirma que as perturbações diárias aumentam com práticas como comer, fazer sexo ou fazer compras.",2,neutral,hypothesis
252,O guerreiro está cuidando de sua arma,O guerreiro não está cozinhando comida.,1,entailment,hypothesis
3751,"Um homem está pilotando um barco, enquanto discute os planos da viagem com a mulher que está a sua frente","O homem não está dirigindo um carro, enquanto discute os planos da viagem com a mulher que está a sua frente",1,entailment,hypothesis
294,A mulher com o vestido azul manchado está perto de um lago.,A mulher com o vestido azul manchado não está longe de qualquer corpo d'água.,1,entailment,hypothesis
6198,A mulher está sentada na arquibancada da pista de atletismo.,A mulher não está correndo na pista de atletismo.,1,entailment,hypothesis
4209,O gato não está brincando com um novelo de lã na carpete.,Nenhum gato está entretido com um novelo de lã na carpete.,1,entailment,hypothesis
348,Uma mulher de cabelos ruivos cobre metade do rosto com um meio sorriso,A ruiva não está rindo às gargalhadas,1,entailment,hypothesis
2077,Uma mulher está imprudentemente cortando o pão com uma serra elétrica,Uma mulher não está cortando o pão com uma faca normal,1,entailment,hypothesis
7905,Bailarinos em cadeiras de rodas estão posicionando seus braços na posição correta,Bailarinos em cadeiras de rodas não estão com os braços cruzados,1,entailment,hypothesis
7365,Um pequeno garoto oriental está de pé no meio do grupo,O garoto oriental não está sozinho,1,entailment,hypothesis
8012,Não há nenhum gato brincando livremente no jardim,Não há gato algum brincando no jardim,1,entailment,hypothesis
2876,A gatinha malhada de preto e branco gosta de comer peixe.,A gatinha malhada de preto e branco não se alimenta apenas de ração vegetal.,1,entailment,hypothesis
7192,Os ciclistas estão disputando a liderança na estrada,Os ciclistas não estão parados na estrada,1,entailment,hypothesis
7657,O indivíduo não está correndo de bicicleta em uma estrada montanhosa,O indivíduo não está correndo de bicicleta em uma estrada plana,2,neutral,hypothesis
4000,O garoto de camisa azul tem cabelos castanhos,O garoto de camisa azul não tem cabelos loiros,1,entailment,hypothesis
550,O jovem guitarrista está de pé em um estúdio esperando sua hora de começar a tocar,O jovem guitarrista ainda não iniciou uma apresentação ao vivo.,1,entailment,hypothesis
5282,Uma criança está brincando com um carrinho de brinquedo,Uma criança não está brincando com uma boneca,2,neutral,hypothesis
8174,Um artista está pintando um retrato de sua modelo em seu estúdio,O artista não está pintando uma paisagem ao ar livre.,1,entailment,hypothesis
4677,Uma mulher em uma bicicleta está parada em uma trilha e parecendo triste.,Uma mulher em uma bicicleta não está pedalando alegremente pelo caminho.,1,entailment,hypothesis
3122,A senhora não está tirando foto de ninguém,A senhora não está tirando foto de ninguém,1,entailment,hypothesis
7298,A lei determina que os serviços de combate à violência doméstica devem operar continuamente,Os serviços de combate à violência doméstica não operam apenas durante o dia,1,entailment,hypothesis
7940,Uma mulher está usando um colar relicário em formato de coração com acabamento espelhado e uma blusa de renda preta,A mulher não está usando um colar de pérolas e uma blusa de renda preta,1,entailment,hypothesis
6979,Uma mulher está relaxando,A mulher não está relaxada,2,neutral,hypothesis
7299,Uma hélice é criada usando uma caneta 3D com um filamento vermelho,Uma hélice não é criada usando uma caneta normal e papel,2,neutral,hypothesis
4363,Ninguém está dançando,Não há uma pessoa dançando no centro do salão.,1,entailment,hypothesis
909,Um homem de relógio está passando seu bilhete QR Code no validador de uma estação,O homem de relógio não está passando seu cartão de crédito no validador de uma estação,2,neutral,hypothesis
8244,Um garoto trajando trajes escuros se encontra imóvel com suas mãos erguidas para o céu,O garoto não está se movendo.,1,entailment,hypothesis
3430,Uma mulher de shorts está correndo em uma pista de atletismo,A mulher não está sentada descansando na pista de atletismo.,1,entailment,hypothesis
7573,A celebração será transmitida ao vivo nas redes sociais,A celebração não será transmitida apenas para um público presencial,1,entailment,hypothesis
5534,Uma mulher está dançando fervorosamente,A mulher não está sentada quietamente.,1,entailment,hypothesis
2167,O terminal de integração está sendo exibido,O terminal de integração não está oculto.,1,entailment,hypothesis
4353,Uma mulher está desfrutando de um pastel,Uma mulher não está recusando um pastel,1,entailment,hypothesis
8246,Os pequenos estão se divertindo em fontes dançantes de praça,As crianças não estão evitando as fontes de praça,1,entailment,hypothesis
7545,Não há ninguém preparando salada na cozinha,Nenhuma pessoa está na cozinha fazendo salada,1,entailment,hypothesis
7201,Um garotinho está descendo de um balanço de madeira,O menino não está subindo em um balanço de madeira,1,entailment,hypothesis
655,"Uma mulher está deitada no sofá com as pernas para cima, tomando chá","A mulher não está em pé, bebendo café",1,entailment,hypothesis
576,Um menino ruivo está segurando uma bola de futebol,Um menino ruivo não está segurando uma bola de basquete,1,entailment,hypothesis
4321,A avó está fazendo um bolo de chocolate,A avó não está assando um pão integral no forno,1,entailment,hypothesis
2547,A prancha do homem é verde.,A prancha do homem não é azul.,1,entailment,hypothesis
7648,Um meio galeto cortado e espaguete ao alho e óleo estão servidos no prato,O prato não está vazio,1,entailment,hypothesis
4463,Quatro cookies de sabores variados estão dispostos em um prato verde,Nem todos os cookies são do mesmo sabor,1,entailment,hypothesis
7413,O professor está orientando o aluno,O aluno não está estudando sozinho.,1,entailment,hypothesis
1863,"Um homem está sentado à mesa, sorrindo e olhando diretamente para a câmera",O homem não está encarando a parede.,1,entailment,hypothesis
5241,O estudante está participando de um retiro com seus amigos da comunidade,O estudante não está sozinho em casa,1,entailment,hypothesis
7696,Alunos do Ensino Fundamental participaram de um recital de poesia,Os estudantes do Ensino Médio não realizaram um recital de música.,2,neutral,hypothesis
5379,Não há gatos brincando no quintal.,Nenhum gato está se divertindo no quintal.,1,entailment,hypothesis
5432,Uma garota audaz está conduzindo seu skate pelas ladeiras íngremes da cidade,A garota audaz não está com medo de andar de skate,1,entailment,hypothesis
2881,Um gato preto e um gato branco estão descansando melancolicamente no telhado,Os gatos não estão brincando alegremente no chão,1,entailment,hypothesis
2567,O filme é sobre uma história real de um treinador de futebol,O filme não é sobre uma história fictícia de um astronauta,1,entailment,hypothesis
640,Um garoto jovem está vestindo tênis que são azuis,O garoto jovem não está descalço,1,entailment,hypothesis
4895,Um elefante está caminhando em uma floresta,O elefante não está parado na floresta,1,entailment,hypothesis
3873,"Um rapaz, dos ombros para cima, está escondendo o rosto com ambas as mãos",O rapaz não está mostrando o rosto,1,entailment,hypothesis
5598,A mulher está sentada ao lado da janela,A mulher não está de pé longe da janela.,1,entailment,hypothesis
2425,O gato veloz está parado e seu dono está relaxando.,O gato veloz não está correndo,1,entailment,hypothesis
3131,O homem está retirando tomate da salada,O homem não está colocando tomates na salada.,1,entailment,hypothesis
8131,Uma mulher está plantando flores no jardim sozinha.,A mulher não está dentro de casa assistindo televisão.,1,entailment,hypothesis
5719,Os alunos das escolas públicas compareceram à bienal do livro,Nem todos os alunos que compareceram à bienal do livro são de escolas privadas.,2,neutral,hypothesis
973,O garoto está correndo sozinho pela areia.,O garoto não está brincando com seus amigos na areia.,1,entailment,hypothesis
7432,Uma mulher está pilotando uma bicicleta,A mulher não está dirigindo um carro.,1,entailment,hypothesis
1817,O gato preto e o gato branco estão se divertindo no jardim,Os gatos não estão dentro de casa.,1,entailment,hypothesis
1107,Um influenciador digital está posando ao ar livre em um conjunto de blusa e saia jeans,Um influenciador digital não está dentro de casa vestindo um conjunto de blusa e saia jeans,1,entailment,hypothesis
4727,O papagaio está alimentando o gato,O gato não está alimentando o papagaio.,1,entailment,hypothesis
3571,Uma necessaire estampada com desenhos de raposinhas laranjas é feita de tecido rosa,A necessaire estampada com raposinhas laranjas não é feita de tecido azul.,2,neutral,hypothesis
1175,Um agricultor alegre recolhe mandioca fresca de sua plantação,O agricultor não está descontente enquanto recolhe batatas da sua plantação.,2,neutral,hypothesis
7034,Uma mulher está plantando flores no jardim enquanto se diverte alegremente com seu gato,Uma mulher não está plantando flores no jardim sozinha.,2,neutral,hypothesis
5262,Ninguém está dançando com um urso,Ninguém está dançando com um urso.,1,entailment,hypothesis
5565,Uma máquina está realizando a limpeza da areia,A máquina não está desligada e parada,2,neutral,hypothesis
3217,Uma mulher em uma bicicleta está pedalando em uma trilha e sorrindo radiante,Uma mulher em uma bicicleta está realmente pedalando e sorrindo radiante.,1,entailment,hypothesis
3882,A loja possui produtos de cama e banho de várias marcas,A loja possui produtos variados de todas as marcas.,2,neutral,hypothesis
7493,Um indivíduo usando um uniforme vibra com o braço direito esticado para o alto,O indivíduo está com o braço direito esticado para o alto.,1,entailment,hypothesis
292,O senhor está preparando o jantar,O senhor não está preparando nada.,2,neutral,hypothesis
25,Costureiras estão engajadas na produção de máscaras,Costureiras não estão produzindo máscaras.,1,entailment,hypothesis
3743,O governador participa de uma reunião remota,O governador não está participando de uma reunião presencial,1,entailment,hypothesis
2749,Uma pessoa está descascando uma laranja,Uma pessoa não está comendo uma laranja,1,entailment,hypothesis
1201,Um gato branco está perseguindo um pequeno rato cinza,Um gato branco não está dormindo calmamente.,1,entailment,hypothesis
4064,Uma sala é decorada com papel de parede listrado em tons claros,As paredes da sala não são pintadas de preto,1,entailment,hypothesis
6892,Um homem e um gato estão sentados ao lado de um tronco de árvore caído,Um homem e um gato não estão correndo para longe de um tronco de árvore caído.,1,entailment,hypothesis
3368,Um homem vestido de Papai Noel está animado e olhando diretamente para a câmera,O homem vestido de Papai Noel não está triste nem evitando a câmera.,1,entailment,hypothesis
1944,O peixe não está sendo lançado na frigideira,O peixe não está sendo frito na frigideira.,2,neutral,hypothesis
4419,Dois irmãos estão correndo nos campos floridos,Os irmãos não estão sentados dentro de casa.,1,entailment,hypothesis
4510,Um estudo revela que os proprietários de cachorros tendem a sorrir mais,"Proprietários de cachorros não são mais propensos a estar tristes, diz estudo",1,entailment,hypothesis
7559,Um pote de vidro transparente contém frutas cortadas,O pote de vidro transparente não está vazio,1,entailment,hypothesis
5034,"Uma mulher está sentada em uma cadeira de escritório, lendo um livro",A mulher não está dormindo na cama,1,entailment,hypothesis
5466,"A pessoa está sorrindo e olhando de lado, com o cabelo no topo da cabeça","A pessoa não está séria e olhando para frente, com o cabelo solto",1,entailment,hypothesis
6922,Um macaco está em uma árvore na mata,Um macaco não está em um deserto,1,entailment,hypothesis
5775,Um prato está sendo coberto com molho por um chef,Um prato não está sendo coberto com sal por um chef,1,entailment,hypothesis
4371,Um dedo polegar está posicionado sobre um cartão prateado que possui inscrições em braile,O dedo polegar não está longe do cartão prateado,1,entailment,hypothesis
3513,A jovem está diante de um cartaz que promove educação sexual,A jovem não está em frente a um cartaz que promove esportes.,2,neutral,hypothesis
2485,A galinha está cantando blues,A galinha não está completamente silenciosa.,2,neutral,hypothesis
2706,Um médico equipado com estetoscópio e canetas no bolso está segurando um coração de borracha ao nível do peito,O médico não está segurando um cérebro de borracha,2,neutral,hypothesis
1833,O grupo de dança está deitado na área de convivência,O grupo de dança não está dançando na área de convivência,1,entailment,hypothesis
4404,Dois indivíduos estão viajando sem bagagem e sem mantas,Dois indivíduos não estão viajando com muitas malas e mantas,2,neutral,hypothesis
3101,Uma criança está olhando com ternura para um coelhinho,A criança não está com medo do coelhinho,1,entailment,hypothesis
3043,O homem não tem nenhum instrumento musical.,O homem não tem uma guitarra em casa,1,entailment,hypothesis
3643,Um homem está correndo na praia ao amanhecer,O homem não está dormindo na cama,1,entailment,hypothesis
6764,Não existe nenhuma mulher cantando em línguas estrangeiras no chão,Nenhuma mulher está cantando em francês no chão,1,entailment,hypothesis
777,Uma profissional está conduzindo uma entrevista sobre a importância do Braille,Uma profissional está conduzindo uma entrevista não sobre a irrelevância do Braille,2,neutral,hypothesis
8151,Um gato com um laço vermelho está perseguindo uma borboleta no quintal,O gato não está dormindo tranquilamente.,2,neutral,hypothesis
481,Pessoas estão tirando fotos do ator famoso,Pessoas não estão ignorando o ator famoso,1,entailment,hypothesis
7118,Não há ninguém escalando o pico nevado.,Não há um grupo de montanhistas no cume do pico nevado.,1,entailment,hypothesis
4385,Um barco de papel está sobre a carteira escolar,O barco de papel não está flutuando em uma poça de água.,1,entailment,hypothesis
3248,Um senhor está esquiando e descendo uma montanha,O senhor não está relaxando em casa,2,neutral,hypothesis
1489,Um noivo de terno preto está esperando ansiosamente,O noivo está relaxado e vestindo um terno que não é azul,2,neutral,hypothesis
5513,A sobrancelha passa por uma transformação visível quando é aplicada henna,A sobrancelha não permanece inalterada após a aplicação de henna,1,entailment,hypothesis
7302,Não há comida sendo devorada por um cachorro,Não há nenhum cachorro devorando a comida.,1,entailment,hypothesis
4790,O gato está descansando tranquilamente no sofá da varanda,O gato não está correndo agitadamente no sofá da varanda.,1,entailment,hypothesis
143,Ninguém está cortando uma cebola,Ninguém está cortando cebola alguma,1,entailment,hypothesis
4296,"Quatro amigos estão de pé em um penhasco, observando o horizonte com uma luneta","Quatro amigos não estão nadando no mar, longe do penhasco",1,entailment,hypothesis
2729,O cantor está se casando pela quarta vez,Não é o primeiro casamento do cantor,1,entailment,hypothesis
7869,"A gata mãe está deitada no chão alimentando seus quatro filhotes, todos cor de café com leite",A gata mãe não está brincando com seus filhotes.,1,entailment,hypothesis
7589,"O cachorro está no colo do narrador, recebendo carinho enquanto é observado",O cachorro não está correndo livremente no quintal,1,entailment,hypothesis
7823,Os amigos estão discutindo sobre qual é o melhor restaurante da cidade.,Os amigos não concordam sobre qual é o melhor restaurante da cidade.,1,entailment,hypothesis
3545,O cavalo e o dono estão dentro do banco,O cavalo e o dono não estão em um pasto aberto,1,entailment,hypothesis
5122,Não há vento agitando as folhas.,As folhas não estão se movendo devido ao vento.,1,entailment,hypothesis
4411,Atletas e comissão técnica celebram a vitória na quadra,Os atletas não estão tristes pela derrota na quadra,1,entailment,hypothesis
8064,A ave com penas coloridas está voando graciosamente,A ave não está em repouso.,1,entailment,hypothesis
1354,Um bule com filtro para passar café está sendo usado,O bule com filtro para passar café não está guardado no armário.,1,entailment,hypothesis
5902,Um homem está em pé próximo a uma estante,O homem não está longe de qualquer prateleira.,1,entailment,hypothesis
2023,O pássaro azul está voando sobre a floresta verde,O pássaro azul não está pousado na árvore da floresta verde,1,entailment,hypothesis
28,A mulher está assistindo televisão,A mulher não está lendo um livro,2,neutral,hypothesis
1477,Uma borboleta é vista de muito perto em uma perspectiva macro,Uma borboleta não está sendo vista de longe,1,entailment,hypothesis
722,A loja é especializada em artigos eletrônicos,A loja não é especializada em artigos de decoração,1,entailment,hypothesis
2125,"Um homem e uma mulher estão jogando tênis na praia, próximos ao mar",Um homem e uma mulher não estão jogando tênis em uma quadra de tênis,1,entailment,hypothesis
8213,"Uma caixa contém nove vidrinhos de tratamento coloridos, com dois trevos posicionados à esquerda",A caixa não está vazia.,1,entailment,hypothesis
4527,A igreja da cidade é exibida com algumas casas vizinhas,A igreja não está localizada em uma área desabitada.,1,entailment,hypothesis
4977,Um pastor alemão com coleira está com a boca aberta e a língua para fora,O pastor alemão não está com a boca fechada,1,entailment,hypothesis
5452,Não é possível ver um coala pendurado.,Não existe um coala visível pendurado na árvore.,1,entailment,hypothesis
5399,Um bando de turistas europeus está jantando em um bistrô,Um bando de turistas europeus não está almoçando em um bistrô,1,entailment,hypothesis
7540,Um menino está abraçando uma mulher ao ar livre,O menino não está brincando sozinho ao ar livre,1,entailment,hypothesis
6461,Duas gatas cinzentas estão disputando uma bola de lã azul e estão se divertindo no tapete,Duas gatas cinzentas não estão dormindo tranquilamente no sofá.,1,entailment,hypothesis
3403,Um computador está exibindo um vídeo ao vivo sobre acolhimento e empatia,O computador não está desligado,1,entailment,hypothesis
2639,Os atores da peça e a plateia estão todos dançando no centro do palco,Os atores da peça não estão sentados quietos no centro do palco,1,entailment,hypothesis
1565,Sete pessoas estão sentadas em uma sala de reunião,A sala de reunião não está vazia,1,entailment,hypothesis
1836,Três garrafas de vinho estão deitadas em um nicho de adega,As garrafas de vinho não estão de pé,1,entailment,hypothesis
2464,"O garoto, que é magro, está amarrando o sapato com um laço duplo",O garoto não está desamarrando o sapato.,1,entailment,hypothesis
7727,Um homem com uma bermuda estampada de azul está esquiando em uma prancha de esqui vermelha,O homem com a bermuda estampada de azul não está nadando.,1,entailment,hypothesis
4020,Uma embarcação sem capitão está colidindo contra as ondas,A embarcação não está ancorada em águas calmas,1,entailment,hypothesis
6115,Um gato cinza e branco está deitado no tapete,O gato não está correndo no jardim,1,entailment,hypothesis
7150,Uma senhora idosa está descansando em uma cadeira de balanço,A senhora idosa não está caminhando,1,entailment,hypothesis
3015,Um míssil é disparado do alto-mar envolto em fumaça,O míssil não foi disparado em terra firme.,1,entailment,hypothesis
5349,A camisola vintage é detalhada em tons de amarelo com bordados florais,A camisola vintage não é de cor verde,1,entailment,hypothesis
1882,Dois adolescentes não estão sentados no banco do parque,Dois adolescentes não estão descansando no banco do parque,2,neutral,hypothesis
4344,Um homem está acariciando o gato,O gato não está sozinho.,1,entailment,hypothesis
5574,Duas fadas estão espalhando sonhos nas crianças adormecidas,Crianças adormecidas não estão tendo pesadelos.,1,entailment,hypothesis
7937,"Um gato preto e brilhante está deitado no sofá, enquanto um gato branco está observando",O gato preto não está correndo pelo sofá,1,entailment,hypothesis
6749,"Não existe um único skatista voando sobre a rampa, com a luz da lua filtrada através das rodas do skate",Nenhum skatista está realizando uma manobra sob a luz da lua.,1,entailment,hypothesis
4812,Um garoto jovem está chutando uma bola de futebol em um gol improvisado,O garoto jovem não está jogando basquete,1,entailment,hypothesis
7930,O skatista está parado no topo da ladeira.,O skatista não está caminhando na parte de baixo da ladeira.,1,entailment,hypothesis
4120,Uma mulher segura uma vela branca e rosa com o número 20,Uma mulher não está segurando uma vela azul com o número 30,1,entailment,hypothesis
5146,Um cachorro está se divertindo com uma abóbora,Um cachorro não está com medo de uma abóbora,1,entailment,hypothesis
1613,Os preços do cinema foram reajustados,Os preços dos ingressos do cinema não permanecem os mesmos.,1,entailment,hypothesis
3136,A garotinha está usando botas de chuva vermelhas,A garotinha não está descalça.,1,entailment,hypothesis
4216,"A mulher permanece firme no topo de um penhasco, cercada por pedras afiadas, com o céu tempestuoso pintado em tons de azul escuro ao redor",A mulher não está relaxando em uma praia ensolarada.,1,entailment,hypothesis
1981,Crianças são vistas se servindo durante momentos de refeição,As crianças não estão sendo servidas por um adulto durante as refeições.,1,entailment,hypothesis
6189,Um indivíduo equipado para escalar montanhas está posicionado com determinação diante de uma imponente cordilheira,O indivíduo não está despreparado para escalar montanhas,1,entailment,hypothesis
7151,Um bife está sendo grelhado na cozinha do restaurante,O bife não está sendo cozido na panela de pressão na cozinha do restaurante.,1,entailment,hypothesis
7327,Os indivíduos estão parados sem direção na calçada em frente a uma livraria,Os indivíduos não estão correndo apressadamente na calçada em frente a uma livraria,1,entailment,hypothesis
7109,A favela é observada à distância em um dia ensolarado com céu azul,A favela não está sendo observada de perto em um dia chuvoso,1,entailment,hypothesis
8092,Um manifestante de agasalho vinho e máscara é contido por dois policiais,O manifestante de agasalho vinho e máscara não está livre dos policiais,1,entailment,hypothesis
4241,A vacina de febre amarela vale para toda a vida,A vacina de febre amarela não precisa ser tomada a cada 10 anos,1,entailment,hypothesis
3893,Vários bonecos costurados ainda sem enchimento estão enfileirados,Os bonecos ainda não estão com enchimento,1,entailment,hypothesis
7884,Um enorme cachorro marrom encharcado correndo atrás de uma bola,Um enorme cachorro marrom encharcado não está descansando calmamente,1,entailment,hypothesis
8336,Um cadeirante está entrando em um ônibus,Uma pessoa com mobilidade reduzida não está descendo de um ônibus,1,entailment,hypothesis
227,Um cão labrador amarelo está se espreguiçando no chão,Um cão labrador amarelo não está correndo pelo campo,1,entailment,hypothesis
1144,Um homem está ocupado colhendo em uma plantação,"Um homem não está relaxando em uma praia, longe de qualquer plantação",1,entailment,hypothesis
3271,A janela do quarto está aberta e a cortina está balançando com o vento,A janela do quarto não está fechada e a cortina não está parada,1,entailment,hypothesis
1157,A cesta está cheia e ninguém a está esvaziando,A cesta não está vazia.,1,entailment,hypothesis
4326,A raposa está explorando a floresta com destreza,A raposa não está no deserto.,1,entailment,hypothesis
1531,A mãe está alimentando o bebê com uma colher,A mãe não está dando mamadeira ao bebê,1,entailment,hypothesis
7719,"Um gato, que é grande e cinza, está caçando um pequeno pássaro amarelo",O gato grande e cinza não está dormindo tranquilo.,1,entailment,hypothesis
2318,"Um homem negro sorri para um menino negro que está em seu colo, enquanto segura um ovo de páscoa","O homem negro não está olhando seriamente para o menino negro em seu colo, enquanto segura um ovo de páscoa",1,entailment,hypothesis
4285,Crianças criaram uma série de gravuras que foram impressas na cor preta,As gravuras não foram impressas em cores vibrantes.,1,entailment,hypothesis
902,A mulher não está abrindo o envelope da carta,A mulher não está abrindo o envelope da carta,1,entailment,hypothesis
2514,Várias pessoas estão reunidas e sentadas em um local amplo,As pessoas não estão dispersas e de pé em um espaço pequeno,1,entailment,hypothesis
4804,A mulher está apaixonadamente tocando o piano,A mulher não está entediada enquanto toca o piano,2,neutral,hypothesis
1069,"No noticiário são comuns, infelizmente, os casos de feminicídios","No noticiário, os casos de feminicídio não são raros",1,entailment,hypothesis
2684,"Uma mulher está de pé, solidamente, ao lado da janela",A mulher não está sentada ao lado da janela,1,entailment,hypothesis
7970,Uma família está se divertindo e passando um tempo de qualidade juntos,A família não está brigando e discutindo.,1,entailment,hypothesis
1051,Uma mulher de cabelos castanhos está encostada em uma parede branca,Uma mulher de cabelos loiros não está encostada em uma parede azul,1,entailment,hypothesis
5915,A rua está vazia e as lojas estão fechadas durante todo o mês,A rua não está cheia de pessoas e as lojas não estão abertas.,1,entailment,hypothesis
3261,"A pessoa está deitada na cama, segurando uma taça e pensativa com a mão no queixo",A pessoa não está em pé nem festejando com uma taça na mão.,1,entailment,hypothesis
1699,Um gato está perseguindo um novelo de lã.,O gato não está dormindo tranquilamente no sofá.,1,entailment,hypothesis
4351,Uma mulher está em uma pose de ioga com as palmas das mãos juntas,A mulher não está sentada em uma cadeira com as mãos separadas.,1,entailment,hypothesis
7531,Uma mulher está preparando café,Uma mulher não está cozinhando uma refeição completa.,1,entailment,hypothesis
7582,A menina desenha uma casa com flores ao redor,A menina não está desenhando um carro com árvores ao redor.,1,entailment,hypothesis
6087,Mulheres iranianas estão comemorando,Mulheres iranianas não estão em luto.,1,entailment,hypothesis
3776,Um banner apresenta uma cena do filme em uma sala de cinema,O banner em uma sala de cinema não está vazio,1,entailment,hypothesis
581,Um convidado está frente à tela exibindo o logo do programa,O convidado não está de costas para a tela.,1,entailment,hypothesis
